9819793679,2022-03-08T13:58:12.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,5ca79c6795c5d6c347ea9f63b80939d89be5f92a37d19a42000f5c6223d71a4a,
9819793664,2022-03-08T13:58:11.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,6bf6a08e3ee3c9b95149c097d091265119820abd12afea66b8bc5635a13fddfb,
9819793649,2022-03-08T13:58:09.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,b937037694d4bc4acc8da6fc58cd94de40c96fe67038b0b1e262da51dd0b3c46,
9819793636,2022-03-08T13:58:07.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,083c63252a2f857e496d87c3d9013eaf8a58c9c79951fb1d68afee37e05800c6,
9819793620,2022-03-08T13:58:06.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,ebc8655bdfac5825c23b8860fb21ba3e4b754ab7fa83813bb91284c0a3e74bb8,
9819610403,2022-03-08T01:49:04.000,dao.hypha,costak.hypha,867.92,HYPHA,867.92 HYPHA,,48ec7b184facbd253d64e8a05f29297b16a71269c71d5016c080133654e5bcd6,
9819610380,2022-03-08T01:49:02.000,dao.hypha,costak.hypha,867.92,HYPHA,867.92 HYPHA,,8ca1f3e71e59a8f88bc34b7c4d4e126f946a955ec51e5321686063f59ccf3689,
9819610352,2022-03-08T01:48:59.500,dao.hypha,costak.hypha,867.92,HYPHA,867.92 HYPHA,,1f548c52fb0743132f653bdc37416ad1e4cc64d83a2eb8470ca24667eb750830,
9819610333,2022-03-08T01:48:57.000,dao.hypha,costak.hypha,867.92,HYPHA,867.92 HYPHA,,b532bc998ec61fcee033dd26a243c8889447f073ae3794fa4ca0189415a638d5,
9819610312,2022-03-08T01:48:55.000,dao.hypha,costak.hypha,867.92,HYPHA,867.92 HYPHA,,92883b154d6f414f981c0e446ff832a9344ab07ae8a2bb9d88ecc49515a8e790,
